Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Marker
Senior,15 to 64,2018,vd1dhrs,131.4465591912062,9.145146696688986,107.88587002741347,155.00724835499892,613,Total formal volunteer hours,Older Canadians Average Volunteer Hours,AB,
Senior,65 to 74,2018,vd1dhrs,198.91860616325678,16.318465322905748,135.29726625737476,262.5399460691388,98,Total formal volunteer hours,Older Canadians Average Volunteer Hours,AB,
Senior,75 plus,2018,vd1dhrs,194.13488181473886,23.827197002271177,103.47302232765138,284.79674130182633,47,Total formal volunteer hours,Older Canadians Average Volunteer Hours,AB,*
Senior,15 to 64,2018,vd1dhrs,124.60354575889727,8.319142121125969,104.28666481630839,144.92042670148615,1389,Total formal volunteer hours,Older Canadians Average Volunteer Hours,AT,
Senior,65 to 74,2018,vd1dhrs,186.6994808622596,9.379605776017272,152.37722798342816,221.02173374109105,431,Total formal volunteer hours,Older Canadians Average Volunteer Hours,AT,
Senior,75 plus,2018,vd1dhrs,190.95254413921245,16.7503831771517,128.26254175740297,253.64254652102193,191,Total formal volunteer hours,Older Canadians Average Volunteer Hours,AT,*
Senior,15 to 64,2018,vd1dhrs,131.03880473212783,8.13419909318828,110.14763237753513,151.92997708672053,833,Total formal volunteer hours,Older Canadians Average Volunteer Hours,BC,
Senior,65 to 74,2018,vd1dhrs,235.4151702782977,15.573510471541663,163.55817454973842,307.272166006857,233,Total formal volunteer hours,Older Canadians Average Volunteer Hours,BC,
Senior,75 plus,2018,vd1dhrs,188.5389683349442,14.952377484712509,133.28550947647554,243.79242719341286,128,Total formal volunteer hours,Older Canadians Average Volunteer Hours,BC,
Senior,15 to 64,2018,vd1dhrs,108.09412418543803,6.145155896464962,95.07496062563693,121.11328774523913,1684,Total formal volunteer hours,Older Canadians Average Volunteer Hours,ON,
Senior,65 to 74,2018,vd1dhrs,167.1669095476124,8.63374139293239,138.8792223668538,195.45459672837097,425,Total formal volunteer hours,Older Canadians Average Volunteer Hours,ON,
