"","Group","Attribute","Year","QuestionNo.","Estimate","cv","CI Lower","CI Upper","Unweightedn","QuestionText","QuestionGroup","Region","Marker"
"1","Personally affected by cause","Do not report motivation",2018,"gs1datot",425.096224647479,5.6575137841144,377.959330904725,472.233118390234,2649,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","CA",""
"2","Personally affected by cause","Report motivation",2018,"gs1datot",681.193486168849,3.56394220819668,633.6107698693,728.776202468398,7562,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","CA",""
"3","Tax credit","Do not report motivation",2018,"gs1datot",412.300247085284,4.20513687072591,378.318803685531,446.281690485037,6712,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","CA",""
"4","Tax credit","Report motivation",2018,"gs1datot",1092.88517220024,4.40560430677517,998.516441699133,1187.25390270135,3357,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","CA",""
"5","Religious reasons","Do not report motivation",2018,"gs1datot",360.377934406637,4.00390252018791,332.097258932334,388.65860988094,6909,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","CA",""
"6","Religious reasons","Report motivation",2018,"gs1datot",1182.41137153155,4.35479579730004,1081.48968862529,1283.3330544378,3144,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","CA",""
"7","Spiritual beliefs","Do not report motivation",2018,"gs1datot",387.983168959018,4.16575334247391,356.305404270947,419.660933647089,6764,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","CA",""
"8","Spiritual beliefs","Report motivation",2018,"gs1datot",1113.31627241453,4.76418586147965,1009.35888806087,1217.27365676819,3218,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","CA",""
"9","Personally believed in cause","Do not report motivation",2018,"gs1datot",310.213990765317,8.64416352970614,257.656763413037,362.771218117597,1345,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","CA",""
"10","Personally believed in cause","Report motivation",2018,"gs1datot",663.094960870554,3.15646039194973,622.072268276257,704.117653464851,8836,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","CA",""
"11","Compassion for people in need","Do not report motivation",2018,"gs1datot",318.896174351711,11.0437855579922,249.869751841564,387.922596861858,1433,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","CA",""
"12","Compassion for people in need","Report motivation",2018,"gs1datot",662.847785142074,3.17345097370576,621.619649728772,704.075920555375,8712,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","CA",""
"13","Contribution to community","Do not report motivation",2018,"gs1datot",345.101180851567,7.12710874661574,296.894423245841,393.307938457293,2519,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","CA",""
"14","Contribution to community","Report motivation",2018,"gs1datot",694.079512736046,3.22061278717436,650.267235272663,737.891790199428,7550,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","CA",""
"15","Was asked by someone familiar","Do not report motivation",2018,"gs1datot",548.029209768865,4.36360993280378,501.158911254431,594.8995082833,4881,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","CA",""
"16","Was asked by someone familiar","Report motivation",2018,"gs1datot",665.864113656075,4.41680061397572,608.221787956797,723.506439355353,5175,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","CA",""
"17","Personally affected by cause","Do not report motivation",2018,"gs1datot",476.79638693326,5.57901500828311,424.660282671537,528.932491194984,2282,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","CA (without QC)",""
"18","Personally affected by cause","Report motivation",2018,"gs1datot",793.801701485553,3.80580096116676,734.590184472672,853.013218498435,6658,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","CA (without QC)",""
"19","Tax credit","Do not report motivation",2018,"gs1datot",471.741018428637,4.47397452769283,430.374855473252,513.107181384023,5736,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","CA (without QC)",""
"20","Tax credit","Report motivation",2018,"gs1datot",1201.59878936838,4.61024328723423,1093.02339455177,1310.174184185,3087,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","CA (without QC)",""
"21","Religious reasons","Do not report motivation",2018,"gs1datot",402.102879645875,4.19252623074771,369.061280144836,435.144479146914,5955,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","CA (without QC)",""
"22","Religious reasons","Report motivation",2018,"gs1datot",1325.21641085313,4.49910279792443,1208.35777490372,1442.07504680254,2858,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","CA (without QC)",""
"23","Spiritual beliefs","Do not report motivation",2018,"gs1datot",440.92053895605,4.45650581981021,402.407933667757,479.433144244344,5795,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","CA (without QC)",""
"24","Spiritual beliefs","Report motivation",2018,"gs1datot",1219.38452671476,4.90324206754577,1102.19950490172,1336.5695485278,2962,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","CA (without QC)",""
"25","Personally believed in cause","Do not report motivation",2018,"gs1datot",347.006226977914,9.19011473216039,284.502445562128,409.5100083937,1152,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","CA (without QC)",""
"26","Personally believed in cause","Report motivation",2018,"gs1datot",764.17582681663,3.32411673263051,714.388632493999,813.963021139261,7767,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","CA (without QC)",""
"27","Compassion for people in need","Do not report motivation",2018,"gs1datot",365.514561337887,12.6427649082099,274.942378130951,456.086744544822,1230,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","CA (without QC)",""
"28","Compassion for people in need","Report motivation",2018,"gs1datot",764.229980147895,3.33654341556321,714.253122939775,814.206837356015,7660,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","CA (without QC)",""
"29","Contribution to community","Do not report motivation",2018,"gs1datot",404.07064070286,8.06712917859579,340.181889600999,467.959391804722,2172,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","CA (without QC)",""
"30","Contribution to community","Report motivation",2018,"gs1datot",794.189970319043,3.35375973222128,741.985891691941,846.394048946145,6649,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","CA (without QC)",""
"31","Was asked by someone familiar","Do not report motivation",2018,"gs1datot",652.336871382982,4.66904798352993,592.640442122342,712.033300643622,4131,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","CA (without QC)",""
"32","Was asked by someone familiar","Report motivation",2018,"gs1datot",743.290687002024,4.65335674586925,675.499516746523,811.081857257524,4677,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","CA (without QC)",""
"33","Personally affected by cause","Do not report motivation",2018,"gs1datot",571.21379183746,15.5325780882803,397.317499875715,745.110083799205,246,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","AB",""
"34","Personally affected by cause","Report motivation",2018,"gs1datot",1178.54076654105,12.1089904105981,898.83550501064,1458.24602807146,623,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","AB",""
"35","Personally affected by cause","Do not report motivation",2018,"gs1datot",359.177889503207,10.3446744296348,286.353892432845,432.001886573568,627,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","AT",""
"36","Personally affected by cause","Report motivation",2018,"gs1datot",572.036213226571,6.22818199681457,502.207681728825,641.864744724318,2038,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","AT",""
"37","Personally affected by cause","Do not report motivation",2018,"gs1datot",489.257788987971,11.9491051215952,374.67451657852,603.841061397422,392,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","BC",""
"38","Personally affected by cause","Report motivation",2018,"gs1datot",796.119050054704,8.74852830150785,659.61010568553,932.627994423877,892,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","BC",""
"39","Personally affected by cause","Do not report motivation",2018,"gs1datot",459.590618403174,8.19237086000106,385.79529335568,533.385943450668,681,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","ON",""
"40","Personally affected by cause","Report motivation",2018,"gs1datot",705.327013037653,5.34729107339498,631.405230116166,779.248795959141,2125,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","ON",""
"41","Personally affected by cause","Do not report motivation",2018,"gs1datot",483.239087656306,17.94787062578,313.249203836834,653.228971475779,336,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","PR","*"
"42","Personally affected by cause","Report motivation",2018,"gs1datot",918.60552161408,7.44329001242741,784.594016986116,1052.61702624204,980,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","PR",""
"43","Personally affected by cause","Do not report motivation",2018,"gs1datot",263.720545536987,20.7086412803288,156.681146601953,370.759944472021,367,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","QC","*"
"44","Personally affected by cause","Report motivation",2018,"gs1datot",281.363321307685,8.03241481194098,237.067607838439,325.65903477693,904,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","QC",""
"45","Tax credit","Do not report motivation",2018,"gs1datot",691.727414451537,13.2774185748213,511.717375580528,871.737453322547,535,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","AB",""
"46","Tax credit","Report motivation",2018,"gs1datot",1640.18512518384,15.5328297548531,1140.85066094831,2139.51958941938,323,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","AB",""
"47","Tax credit","Do not report motivation",2018,"gs1datot",379.251571654427,6.80476880081573,328.670403568233,429.83273974062,1853,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","AT",""
"48","Tax credit","Report motivation",2018,"gs1datot",912.144817292519,8.27735490838062,764.164667453289,1060.12496713175,784,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","AT",""
"49","Tax credit","Do not report motivation",2018,"gs1datot",436.741101102594,11.2694583682951,340.274894855002,533.207307350186,780,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","BC",""
"50","Tax credit","Report motivation",2018,"gs1datot",1234.29885842556,9.37425706468922,1007.51858368964,1461.07913316148,483,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","BC",""
"51","Tax credit","Do not report motivation",2018,"gs1datot",432.052120102994,5.84230759480554,382.57907409899,481.525166106999,1757,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","ON",""
"52","Tax credit","Report motivation",2018,"gs1datot",1073.31847407261,6.650875420873,933.406298862528,1213.23064928269,1001,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","ON",""
"53","Tax credit","Do not report motivation",2018,"gs1datot",487.844222472226,10.6217279961054,386.283815445629,589.404629498822,811,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","PR",""
"54","Tax credit","Report motivation",2018,"gs1datot",1388.17186562407,8.79501154566349,1148.88010607074,1627.4636251774,496,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","PR",""
"55","Tax credit","Do not report motivation",2018,"gs1datot",242.973766559719,11.0402292795767,190.398005271287,295.549527848152,976,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","QC",""
"56","Tax credit","Report motivation",2018,"gs1datot",424.854976842968,10.7925754945093,334.985151781241,514.724801904694,270,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","QC",""
"57","Religious reasons","Do not report motivation",2018,"gs1datot",476.799124029371,10.0939544936514,382.470199630263,571.128048428479,601,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","AB",""
"58","Religious reasons","Report motivation",2018,"gs1datot",2083.49428857878,13.9945756334069,1512.01546912473,2654.97310803283,259,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","AB",""
"59","Religious reasons","Do not report motivation",2018,"gs1datot",299.066598814548,6.58935300606446,260.442462873674,337.690734755422,1755,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","AT",""
"60","Religious reasons","Report motivation",2018,"gs1datot",1061.04100590399,7.62708491675196,902.427983406218,1219.65402840176,875,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","AT",""
"61","Religious reasons","Do not report motivation",2018,"gs1datot",404.246383198854,8.05871145041136,340.396539317667,468.096227080041,925,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","BC",""
"62","Religious reasons","Report motivation",2018,"gs1datot",1581.89123013113,11.1693053799083,1235.59251951632,1928.18994074594,328,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","BC",""
"63","Religious reasons","Do not report motivation",2018,"gs1datot",402.409502724916,6.64030730390628,350.036859004149,454.782146445682,1825,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","ON",""
"64","Religious reasons","Report motivation",2018,"gs1datot",1067.92466095331,6.18461946895427,938.47476973879,1197.37455216784,942,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","ON",""
"65","Religious reasons","Do not report motivation",2018,"gs1datot",375.669407082335,8.26653675538215,314.80302029126,436.53579387341,849,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","PR",""
"66","Religious reasons","Report motivation",2018,"gs1datot",1534.39131621944,8.69686431423145,1272.84601785491,1795.93661458397,454,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","PR",""
"67","Religious reasons","Do not report motivation",2018,"gs1datot",237.072280170974,11.3581767240753,184.296156413049,289.848403928899,954,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","QC",""
"68","Religious reasons","Report motivation",2018,"gs1datot",449.468074089025,12.8694891358302,336.095437246845,562.840710931206,286,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","QC",""
"69","Spiritual beliefs","Do not report motivation",2018,"gs1datot",580.286849338371,11.9953381901781,443.858910979336,716.714787697407,573,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","AB",""
"70","Spiritual beliefs","Report motivation",2018,"gs1datot",1794.90339662703,14.7386540745426,1276.40550322447,2313.40129002959,279,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","AB",""
"71","Spiritual beliefs","Do not report motivation",2018,"gs1datot",321.560458914696,6.80856293609111,278.649700827765,364.471217001627,1745,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","AT",""
"72","Spiritual beliefs","Report motivation",2018,"gs1datot",960.411619281034,8.03320882641687,809.196730839919,1111.62650772215,870,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","AT",""
"73","Spiritual beliefs","Do not report motivation",2018,"gs1datot",436.168333808618,9.19239851104493,357.584888235966,514.751779381269,860,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","BC",""
"74","Spiritual beliefs","Report motivation",2018,"gs1datot",1308.9980085203,11.1771863499359,1022.23735032216,1595.75866671845,390,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","BC",""
"75","Spiritual beliefs","Do not report motivation",2018,"gs1datot",432.66308837707,6.82767657634513,374.764113078237,490.562063675902,1786,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","ON",""
"76","Spiritual beliefs","Report motivation",2018,"gs1datot",1006.94563142155,6.42642960140873,880.115083835027,1133.77617900807,956,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","ON",""
"77","Spiritual beliefs","Do not report motivation",2018,"gs1datot",385.989714711533,7.69673345996345,327.761929612938,444.217499810128,831,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","PR",""
"78","Spiritual beliefs","Report motivation",2018,"gs1datot",1567.05540854166,8.58812414063536,1303.2821544035,1830.82866267983,467,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","PR",""
"79","Spiritual beliefs","Do not report motivation",2018,"gs1datot",238.819241390598,10.8806534807905,187.889392817433,289.749089963762,969,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","QC",""
"80","Spiritual beliefs","Report motivation",2018,"gs1datot",443.542508285742,12.41016567256,335.65754492497,551.427471646513,256,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","QC",""
"81","Personally believed in cause","Do not report motivation",2018,"gs1datot",546.10057077097,29.1242438192469,234.372881955573,857.828259586366,100,"Total donation amount","Average Amount Donated by Donors Reporting Motivations","AB","*"
