Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
Marital status,Widowed,2013,gs1datot,831.1198552,13.20468632,616.0201389,1046.219572,214,Total amount of donations,Average total amount of donations,PR,NA,
Marital status,Separated/divorced,2013,gs1datot,671.5718464,15.40918945,468.7473684,874.3963244,219,Total amount of donations,Average total amount of donations,PR,NA,
Marital status,"Single, never married",2013,gs1datot,297.426314,9.133110214,244.1853171,350.6673109,360,Total amount of donations,Average total amount of donations,PR,NA,
Marital status,Married/common-law,2013,gs1datot,291.3385928,12.01642488,222.7232267,359.953959,1259,Total amount of donations,Average total amount of donations,QC,NA,
Marital status,Widowed,2013,gs1datot,286.1539176,14.20396096,206.4908076,365.8170276,165,Total amount of donations,Average total amount of donations,QC,NA,
Marital status,Separated/divorced,2013,gs1datot,247.2765592,13.49193932,181.8874502,312.6656681,265,Total amount of donations,Average total amount of donations,QC,NA,
Marital status,"Single, never married",2013,gs1datot,188.6518378,27.39066733,87.37462408,289.9290515,490,Total amount of donations,Average total amount of donations,QC,NA,*
Labour force status,Employed,2013,gs1datot,921.4496166,12.34001017,698.5880381,1144.311195,578,Total amount of donations,Average total amount of donations,AB,NA,
Labour force status,Unemployed,2013,gs1datot,350.2901676,43.14906996,54.04759022,646.532745,20,Total amount of donations,Average total amount of donations,AB,NA,...
Labour force status,Not in labour force,2013,gs1datot,752.8794075,13.54276725,553.0400962,952.7187188,240,Total amount of donations,Average total amount of donations,AB,NA,
Labour force status,Unable to determine,2013,gs1datot,826.8382404,30.63765103,330.3326872,1323.343794,50,Total amount of donations,Average total amount of donations,AB,NA,*
Labour force status,Employed,2013,gs1datot,353.5237907,5.66534947,314.26893,392.7786515,1792,Total amount of donations,Average total amount of donations,AT,NA,
Labour force status,Unemployed,2013,gs1datot,226.9187657,16.11576437,155.2434833,298.5940481,132,Total amount of donations,Average total amount of donations,AT,NA,
Labour force status,Not in labour force,2013,gs1datot,456.6193445,5.873838928,404.0509842,509.1877048,1392,Total amount of donations,Average total amount of donations,AT,NA,
Labour force status,Unable to determine,2013,gs1datot,206.8609532,9.947749416,166.5287961,247.1931102,190,Total amount of donations,Average total amount of donations,AT,NA,
Labour force status,Employed,2013,gs1datot,729.1469162,12.26463695,553.8727816,904.4210508,785,Total amount of donations,Average total amount of donations,BC,NA,
Labour force status,Unemployed,2013,gs1datot,179.2409066,58.65167065,-26.80576815,385.2875813,37,Total amount of donations,Average total amount of donations,BC,NA,...
Labour force status,Not in labour force,2013,gs1datot,650.9910245,11.51648129,504.050056,797.9319931,568,Total amount of donations,Average total amount of donations,BC,NA,
Labour force status,Unable to determine,2013,gs1datot,1052.365453,28.97324158,454.7638398,1649.967067,106,Total amount of donations,Average total amount of donations,BC,NA,*
Labour force status,Employed,2013,gs1datot,533.2948784,6.456105039,465.8131665,600.7765903,1515,Total amount of donations,Average total amount of donations,ON,NA,
Labour force status,Unemployed,2013,gs1datot,351.7846104,42.62764473,57.87332306,645.6958977,76,Total amount of donations,Average total amount of donations,ON,NA,...
Labour force status,Not in labour force,2013,gs1datot,584.2303447,9.254915646,478.255042,690.2056475,920,Total amount of donations,Average total amount of donations,ON,NA,
Labour force status,Unable to determine,2013,gs1datot,343.6271759,15.37174108,240.0989779,447.1553738,130,Total amount of donations,Average total amount of donations,ON,NA,
Labour force status,Employed,2013,gs1datot,727.1312163,11.42745464,564.2727326,889.9896999,1101,Total amount of donations,Average total amount of donations,PR,NA,
Labour force status,Unemployed,2013,gs1datot,359.2089847,23.58897617,193.1339417,525.2840277,37,Total amount of donations,Average total amount of donations,PR,NA,*
Labour force status,Not in labour force,2013,gs1datot,635.1921159,7.429005069,542.7044446,727.6797872,680,Total amount of donations,Average total amount of donations,PR,NA,
Labour force status,Unable to determine,2013,gs1datot,729.0128557,24.87518815,373.5864806,1084.439231,84,Total amount of donations,Average total amount of donations,PR,NA,*
Labour force status,Employed,2013,gs1datot,270.37187,13.4686672,198.9988263,341.7449137,1268,Total amount of donations,Average total amount of donations,QC,NA,
Labour force status,Unemployed,2013,gs1datot,145.3670357,36.10292127,42.50470281,248.2293687,61,Total amount of donations,Average total amount of donations,QC,NA,...
Labour force status,Not in labour force,2013,gs1datot,288.0097805,15.4436822,200.8319247,375.1876363,724,Total amount of donations,Average total amount of donations,QC,NA,
Labour force status,Unable to determine,2013,gs1datot,140.215041,20.12065987,84.92016179,195.5099203,127,Total amount of donations,Average total amount of donations,QC,NA,*
Personal income category,"Less than $20,000",2013,gs1datot,363.6938061,48.67939275,16.69406733,710.6935449,38,Total amount of donations,Average total amount of donations,AB,NA,...
Personal income category,"$20,000 to $39,999",2013,gs1datot,741.732856,25.41868821,372.2036727,1111.262039,99,Total amount of donations,Average total amount of donations,AB,NA,*
Personal income category,"$40,000 to $59,999",2013,gs1datot,494.6608121,16.82825089,331.5079956,657.8136286,102,Total amount of donations,Average total amount of donations,AB,NA,*
Personal income category,"$60,000 to $79,999",2013,gs1datot,1027.068791,20.36102668,617.1976916,1436.93989,103,Total amount of donations,Average total amount of donations,AB,NA,*
Personal income category,"$80,000 to $99,999",2013,gs1datot,713.4353975,21.70760833,409.8962421,1016.974553,97,Total amount of donations,Average total amount of donations,AB,NA,*
Personal income category,"$100,000 to $119,999",2013,gs1datot,1554.044817,34.87055252,491.9324661,2616.157167,86,Total amount of donations,Average total amount of donations,AB,NA,...
Personal income category,"$120,000 to $139,999",2013,gs1datot,600.0385382,23.93217319,318.5832762,881.4938002,81,Total amount of donations,Average total amount of donations,AB,NA,*
Personal income category,"$140,000 or more",2013,gs1datot,877.6255549,11.33869808,682.5869675,1072.664142,282,Total amount of donations,Average total amount of donations,AB,NA,
Personal income category,"Less than $20,000",2013,gs1datot,312.6921243,18.3133107,200.4561973,424.9280512,320,Total amount of donations,Average total amount of donations,AT,NA,*
Personal income category,"$20,000 to $39,999",2013,gs1datot,306.7246114,8.208750267,257.3761337,356.073089,646,Total amount of donations,Average total amount of donations,AT,NA,
Personal income category,"$40,000 to $59,999",2013,gs1datot,320.8819158,7.877113181,271.341412,370.4224195,688,Total amount of donations,Average total amount of donations,AT,NA,
Personal income category,"$60,000 to $79,999",2013,gs1datot,350.0799451,12.6294881,263.4234596,436.7364306,506,Total amount of donations,Average total amount of donations,AT,NA,
Personal income category,"$80,000 to $99,999",2013,gs1datot,388.4256356,11.53690742,300.5951298,476.2561413,433,Total amount of donations,Average total amount of donations,AT,NA,
Personal income category,"$100,000 to $119,999",2013,gs1datot,448.8254829,14.76167088,318.9697535,578.6812123,295,Total amount of donations,Average total amount of donations,AT,NA,
Personal income category,"$120,000 to $139,999",2013,gs1datot,380.3750543,14.93669053,269.0188289,491.7312797,215,Total amount of donations,Average total amount of donations,AT,NA,
Personal income category,"$140,000 or more",2013,gs1datot,505.5507161,8.7331887,419.0169381,592.084494,403,Total amount of donations,Average total amount of donations,AT,NA,
Personal income category,"Less than $20,000",2013,gs1datot,348.481706,25.72677447,172.7648538,524.1985581,89,Total amount of donations,Average total amount of donations,BC,NA,*
Personal income category,"$20,000 to $39,999",2013,gs1datot,638.1070032,45.2295435,72.43614388,1203.777862,235,Total amount of donations,Average total amount of donations,BC,NA,...
Personal income category,"$40,000 to $59,999",2013,gs1datot,470.1795326,14.29798914,338.4185656,601.9404997,260,Total amount of donations,Average total amount of donations,BC,NA,
Personal income category,"$60,000 to $79,999",2013,gs1datot,554.0810815,15.64120486,384.220887,723.9412761,218,Total amount of donations,Average total amount of donations,BC,NA,
Personal income category,"$80,000 to $99,999",2013,gs1datot,474.7044942,14.59740394,338.8897061,610.5192823,202,Total amount of donations,Average total amount of donations,BC,NA,
Personal income category,"$100,000 to $119,999",2013,gs1datot,862.1588085,19.28638799,536.257383,1188.060234,131,Total amount of donations,Average total amount of donations,BC,NA,*
Personal income category,"$120,000 to $139,999",2013,gs1datot,519.3072821,16.50121488,351.3540277,687.2605365,115,Total amount of donations,Average total amount of donations,BC,NA,*
Personal income category,"$140,000 or more",2013,gs1datot,1306.299098,15.70656681,904.163996,1708.4342,246,Total amount of donations,Average total amount of donations,BC,NA,
Personal income category,"Less than $20,000",2013,gs1datot,407.4160494,25.90743446,200.5398008,614.292298,136,Total amount of donations,Average total amount of donations,ON,NA,*
Personal income category,"$20,000 to $39,999",2013,gs1datot,533.2942293,22.84885752,294.4694061,772.1190525,362,Total amount of donations,Average total amount of donations,ON,NA,*
Personal income category,"$40,000 to $59,999",2013,gs1datot,360.8141911,10.1080763,289.3316121,432.2967701,389,Total amount of donations,Average total amount of donations,ON,NA,
Personal income category,"$60,000 to $79,999",2013,gs1datot,441.8649676,9.591276666,358.8007306,524.9292047,349,Total amount of donations,Average total amount of donations,ON,NA,
Personal income category,"$80,000 to $99,999",2013,gs1datot,483.7811075,12.56366409,364.6532553,602.9089597,316,Total amount of donations,Average total amount of donations,ON,NA,
Personal income category,"$100,000 to $119,999",2013,gs1datot,649.241744,15.79006572,448.3146679,850.1688201,270,Total amount of donations,Average total amount of donations,ON,NA,
Personal income category,"$120,000 to $139,999",2013,gs1datot,460.519487,11.265505,358.8368576,562.2021163,227,Total amount of donations,Average total amount of donations,ON,NA,
Personal income category,"$140,000 or more",2013,gs1datot,688.0624018,9.048662534,566.0341724,810.0906311,592,Total amount of donations,Average total amount of donations,ON,NA,
Personal income category,"Less than $20,000",2013,gs1datot,482.0144885,14.73347004,342.8228241,621.2061529,121,Total amount of donations,Average total amount of donations,PR,NA,
Personal income category,"$20,000 to $39,999",2013,gs1datot,570.3455475,12.55617806,429.9854658,710.7056291,309,Total amount of donations,Average total amount of donations,PR,NA,
Personal income category,"$40,000 to $59,999",2013,gs1datot,510.0136664,10.14075579,408.6458179,611.3815149,312,Total amount of donations,Average total amount of donations,PR,NA,
Personal income category,"$60,000 to $79,999",2013,gs1datot,550.2552758,12.34909893,417.0726491,683.4379025,301,Total amount of donations,Average total amount of donations,PR,NA,
Personal income category,"$80,000 to $99,999",2013,gs1datot,717.3077891,12.28709814,544.5637919,890.0517864,253,Total amount of donations,Average total amount of donations,PR,NA,
Personal income category,"$100,000 to $119,999",2013,gs1datot,663.9768376,14.94939227,469.4298285,858.5238467,196,Total amount of donations,Average total amount of donations,PR,NA,
Personal income category,"$120,000 to $139,999",2013,gs1datot,507.9003364,18.9444709,319.3145002,696.4861726,124,Total amount of donations,Average total amount of donations,PR,NA,*
Personal income category,"$140,000 or more",2013,gs1datot,1101.657241,23.90906933,585.4105802,1617.903902,286,Total amount of donations,Average total amount of donations,PR,NA,*
Personal income category,"Less than $20,000",2013,gs1datot,204.2394666,25.56263718,101.911719,306.5672142,148,Total amount of donations,Average total amount of donations,QC,NA,*
Personal income category,"$20,000 to $39,999",2013,gs1datot,254.8123594,31.5991095,96.99912385,412.6255949,364,Total amount of donations,Average total amount of donations,QC,NA,*
Personal income category,"$40,000 to $59,999",2013,gs1datot,384.5531149,32.48836094,139.6850067,629.4212231,402,Total amount of donations,Average total amount of donations,QC,NA,*
Personal income category,"$60,000 to $79,999",2013,gs1datot,170.5575476,13.56534784,125.2104006,215.9046945,342,Total amount of donations,Average total amount of donations,QC,NA,
Personal income category,"$80,000 to $99,999",2013,gs1datot,202.0696616,11.46662323,156.6561853,247.4831379,289,Total amount of donations,Average total amount of donations,QC,NA,
Personal income category,"$100,000 to $119,999",2013,gs1datot,217.6972479,19.53155907,134.3602328,301.0342631,200,Total amount of donations,Average total amount of donations,QC,NA,*
Personal income category,"$120,000 to $139,999",2013,gs1datot,222.936249,16.63735706,150.2398133,295.6326847,157,Total amount of donations,Average total amount of donations,QC,NA,*
Personal income category,"$140,000 or more",2013,gs1datot,386.8445391,14.11536968,279.8216137,493.8674646,278,Total amount of donations,Average total amount of donations,QC,NA,
Frequency of religious attendance,At least once a week,2013,gs1datot,1641.418141,11.84577415,1260.325319,2022.510962,185,Total amount of donations,Average total amount of donations,AB,NA,
Frequency of religious attendance,At least once a month,2013,gs1datot,1647.779695,39.11291526,384.5933423,2910.966048,80,Total amount of donations,Average total amount of donations,AB,NA,...
Frequency of religious attendance,At least 3 times a year,2013,gs1datot,594.3938385,24.53099157,308.6101132,880.1775638,91,Total amount of donations,Average total amount of donations,AB,NA,*
Frequency of religious attendance,Once or twice a year,2013,gs1datot,267.5144951,17.14390334,177.625791,357.4031992,114,Total amount of donations,Average total amount of donations,AB,NA,*
Frequency of religious attendance,Not at all,2013,gs1datot,540.8318918,17.03094639,360.3019816,721.361802,360,Total amount of donations,Average total amount of donations,AB,NA,*
Frequency of religious attendance,Not stated,2013,gs1datot,869.9711306,27.90687863,394.1275709,1345.81469,58,Total amount of donations,Average total amount of donations,AB,NA,*
Frequency of religious attendance,At least once a week,2013,gs1datot,920.9333222,5.857925526,815.1979924,1026.668652,847,Total amount of donations,Average total amount of donations,AT,NA,
Frequency of religious attendance,At least once a month,2013,gs1datot,398.4224227,8.461022468,332.3508398,464.4940056,430,Total amount of donations,Average total amount of donations,AT,NA,
Frequency of religious attendance,At least 3 times a year,2013,gs1datot,246.0483947,8.506596547,205.0256738,287.0711156,411,Total amount of donations,Average total amount of donations,AT,NA,
Frequency of religious attendance,Once or twice a year,2013,gs1datot,209.6430819,11.80155808,161.1513188,258.134845,489,Total amount of donations,Average total amount of donations,AT,NA,
Frequency of religious attendance,Not at all,2013,gs1datot,217.5642486,9.861524606,175.5129236,259.6155736,1120,Total amount of donations,Average total amount of donations,AT,NA,
Frequency of religious attendance,Not stated,2013,gs1datot,209.493743,8.55860725,174.3520852,244.6354007,209,Total amount of donations,Average total amount of donations,AT,NA,
Frequency of religious attendance,At least once a week,2013,gs1datot,1592.463096,11.56336653,1231.550732,1953.375459,257,Total amount of donations,Average total amount of donations,BC,NA,
Frequency of religious attendance,At least once a month,2013,gs1datot,549.0769942,24.73023839,282.9373074,815.2166809,86,Total amount of donations,Average total amount of donations,BC,NA,*
Frequency of religious attendance,At least 3 times a year,2013,gs1datot,414.3540071,29.64902501,173.5686622,655.1393521,112,Total amount of donations,Average total amount of donations,BC,NA,*
Frequency of religious attendance,Once or twice a year,2013,gs1datot,667.7160385,49.06309047,25.62767409,1309.804403,162,Total amount of donations,Average total amount of donations,BC,NA,...
Frequency of religious attendance,Not at all,2013,gs1datot,402.2788072,11.95323199,308.0333136,496.5243008,765,Total amount of donations,Average total amount of donations,BC,NA,
Frequency of religious attendance,Not stated,2013,gs1datot,1162.204418,27.50317461,535.7154338,1788.693403,114,Total amount of donations,Average total amount of donations,BC,NA,*
Frequency of religious attendance,At least once a week,2013,gs1datot,1216.581851,7.200957013,1044.878155,1388.285546,557,Total amount of donations,Average total amount of donations,ON,NA,
Frequency of religious attendance,At least once a month,2013,gs1datot,599.7415068,12.07410279,457.8138391,741.6691746,314,Total amount of donations,Average total amount of donations,ON,NA,
Frequency of religious attendance,At least 3 times a year,2013,gs1datot,495.9349055,13.03015348,369.2799174,622.5898937,295,Total amount of donations,Average total amount of donations,ON,NA,
Frequency of religious attendance,Once or twice a year,2013,gs1datot,259.7231752,10.85571408,204.4623723,314.9839782,318,Total amount of donations,Average total amount of donations,ON,NA,
Frequency of religious attendance,Not at all,2013,gs1datot,323.1627128,12.94435845,241.1747931,405.1506325,1000,Total amount of donations,Average total amount of donations,ON,NA,
Frequency of religious attendance,Not stated,2013,gs1datot,335.7438991,13.03529829,249.9656466,421.5221515,157,Total amount of donations,Average total amount of donations,ON,NA,
Frequency of religious attendance,At least once a week,2013,gs1datot,1602.32858,13.53682164,1177.203842,2027.453317,416,Total amount of donations,Average total amount of donations,PR,NA,
Frequency of religious attendance,At least once a month,2013,gs1datot,611.2528975,12.76244725,458.354483,764.1513119,218,Total amount of donations,Average total amount of donations,PR,NA,
Frequency of religious attendance,At least 3 times a year,2013,gs1datot,582.2701721,35.26502622,179.8156188,984.7247255,222,Total amount of donations,Average total amount of donations,PR,NA,...
Frequency of religious attendance,Once or twice a year,2013,gs1datot,368.7223159,19.86552623,225.1576424,512.2869894,259,Total amount of donations,Average total amount of donations,PR,NA,*
Frequency of religious attendance,Not at all,2013,gs1datot,326.5287493,9.881660318,263.2876461,389.7698524,686,Total amount of donations,Average total amount of donations,PR,NA,
Frequency of religious attendance,Not stated,2013,gs1datot,708.1823738,22.8957053,390.3872488,1025.977499,101,Total amount of donations,Average total amount of donations,PR,NA,*
Frequency of religious attendance,At least once a week,2013,gs1datot,881.5666093,23.43938137,476.5718825,1286.561336,255,Total amount of donations,Average total amount of donations,QC,NA,*
Frequency of religious attendance,At least once a month,2013,gs1datot,269.5807437,17.557116,176.8144647,362.3470226,172,Total amount of donations,Average total amount of donations,QC,NA,*
Frequency of religious attendance,At least 3 times a year,2013,gs1datot,238.9271328,16.98925735,159.3683816,318.485884,251,Total amount of donations,Average total amount of donations,QC,NA,*
Frequency of religious attendance,Once or twice a year,2013,gs1datot,202.0641563,15.86814716,139.2201892,264.9081233,390,Total amount of donations,Average total amount of donations,QC,NA,
Frequency of religious attendance,Not at all,2013,gs1datot,158.8528758,7.614486458,135.1454832,182.5602684,940,Total amount of donations,Average total amount of donations,QC,NA,
Frequency of religious attendance,Not stated,2013,gs1datot,145.5501866,17.60727692,95.32135775,195.7790155,172,Total amount of donations,Average total amount of donations,QC,NA,*
Immigration status,Native-born,2013,gs1datot,857.2877362,11.65767848,661.4092337,1053.166239,676,Total amount of donations,Average total amount of donations,AB,NA,
Immigration status,Naturalized,2013,gs1datot,985.9281708,23.48519593,532.1040713,1439.75227,119,Total amount of donations,Average total amount of donations,AB,NA,*
Immigration status,Non-Canadian,2013,gs1datot,409.604973,34.00808953,136.5842911,682.6256549,35,Total amount of donations,Average total amount of donations,AB,NA,...
Immigration status,Unknown,2013,gs1datot,939.9236842,26.28472807,455.7020686,1424.1453,58,Total amount of donations,Average total amount of donations,AB,NA,*
Immigration status,Native-born,2013,gs1datot,379.6710534,4.050168805,349.5320629,409.810044,3126,Total amount of donations,Average total amount of donations,AT,NA,
Immigration status,Naturalized,2013,gs1datot,792.065448,20.23161547,477.9858535,1106.145043,106,Total amount of donations,Average total amount of donations,AT,NA,*
Immigration status,Non-Canadian,2013,gs1datot,260.7185729,27.20951812,121.6782039,399.7589419,56,Total amount of donations,Average total amount of donations,AT,NA,*
Immigration status,Unknown,2013,gs1datot,210.6073554,8.762496995,174.4372722,246.7774386,218,Total amount of donations,Average total amount of donations,AT,NA,
Immigration status,Native-born,2013,gs1datot,655.8630862,11.45252554,508.644532,803.0816405,1014,Total amount of donations,Average total amount of donations,BC,NA,
Immigration status,Naturalized,2013,gs1datot,722.3290499,16.13102102,493.9559067,950.7021932,285,Total amount of donations,Average total amount of donations,BC,NA,
Immigration status,Non-Canadian,2013,gs1datot,721.907369,23.42037044,390.5296333,1053.285105,65,Total amount of donations,Average total amount of donations,BC,NA,*
Immigration status,Unknown,2013,gs1datot,1013.575017,26.35154059,490.0830778,1537.066956,132,Total amount of donations,Average total amount of donations,BC,NA,*
Immigration status,Native-born,2013,gs1datot,553.5429786,6.41312651,483.9654106,623.1205466,1856,Total amount of donations,Average total amount of donations,ON,NA,
Immigration status,Naturalized,2013,gs1datot,512.1576332,9.30254845,418.7776737,605.5375928,526,Total amount of donations,Average total amount of donations,ON,NA,
Immigration status,Non-Canadian,2013,gs1datot,523.2799993,33.07465844,184.0630105,862.496988,105,Total amount of donations,Average total amount of donations,ON,NA,*
Immigration status,Unknown,2013,gs1datot,374.9055056,12.99701453,279.4032754,470.4077359,154,Total amount of donations,Average total amount of donations,ON,NA,
Immigration status,Native-born,2013,gs1datot,691.655291,9.459226636,563.424174,819.8864081,1606,Total amount of donations,Average total amount of donations,PR,NA,
Immigration status,Naturalized,2013,gs1datot,885.2398082,20.97600874,521.298056,1249.18156,151,Total amount of donations,Average total amount of donations,PR,NA,*
Immigration status,Non-Canadian,2013,gs1datot,347.0024416,17.18856403,230.1009054,463.9039777,62,Total amount of donations,Average total amount of donations,PR,NA,*
Immigration status,Unknown,2013,gs1datot,753.109727,24.68841753,388.6919106,1117.527543,83,Total amount of donations,Average total amount of donations,PR,NA,*
Immigration status,Native-born,2013,gs1datot,210.0911055,5.95870487,185.5548868,234.6273241,1817,Total amount of donations,Average total amount of donations,QC,NA,
Immigration status,Naturalized,2013,gs1datot,951.1275639,30.16952978,388.7144998,1513.540628,172,Total amount of donations,Average total amount of donations,QC,NA,*
Immigration status,Non-Canadian,2013,gs1datot,200.8183167,41.21602159,38.59342897,363.0432045,59,Total amount of donations,Average total amount of donations,QC,NA,...
Immigration status,Unknown,2013,gs1datot,169.0788182,24.39498487,88.23666954,249.9209668,132,Total amount of donations,Average total amount of donations,QC,NA,*
Immigration status (dcit2),Native-born,2013,gs1datot,859.9515267,11.61868204,664.1216595,1055.781394,680,Total amount of donations,Average total amount of donations,AB,NA,
Immigration status (dcit2),Naturalized,2013,gs1datot,808.2731188,22.67941208,448.9890018,1167.557236,146,Total amount of donations,Average total amount of donations,AB,NA,*
Immigration status (dcit2),Non-Canadian,2013,gs1datot,1805.959411,65.16000639,-500.454212,4112.373035,11,Total amount of donations,Average total amount of donations,AB,NA,...
Immigration status (dcit2),Unknown,2013,gs1datot,849.6394419,30.36610171,343.9640748,1355.314809,51,Total amount of donations,Average total amount of donations,AB,NA,*
Immigration status (dcit2),Native-born,2013,gs1datot,382.28392,4.008983363,352.2461024,412.3217376,3148,Total amount of donations,Average total amount of donations,AT,NA,
Immigration status (dcit2),Naturalized,2013,gs1datot,488.8623317,18.01016483,316.2974757,661.4271877,143,Total amount of donations,Average total amount of donations,AT,NA,*
Immigration status (dcit2),Non-Canadian,2013,gs1datot,298.4584713,49.80325733,7.125425338,589.7915172,28,Total amount of donations,Average total amount of donations,AT,NA,...
Immigration status (dcit2),Unknown,2013,gs1datot,208.5300923,9.477514226,169.7944045,247.2657801,187,Total amount of donations,Average total amount of donations,AT,NA,
Immigration status (dcit2),Native-born,2013,gs1datot,658.0797255,11.42590279,510.7069961,805.4524549,1023,Total amount of donations,Average total amount of donations,BC,NA,
Immigration status (dcit2),Naturalized,2013,gs1datot,753.8158682,14.08239026,545.7553183,961.876418,330,Total amount of donations,Average total amount of donations,BC,NA,
Immigration status (dcit2),Non-Canadian,2013,gs1datot,492.8008902,39.02089538,115.908989,869.6927914,33,Total amount of donations,Average total amount of donations,BC,NA,...
Immigration status (dcit2),Unknown,2013,gs1datot,1007.138599,28.79039553,438.8290373,1575.448162,110,Total amount of donations,Average total amount of donations,BC,NA,*
Immigration status (dcit2),Native-born,2013,gs1datot,544.4759676,6.45332691,475.6090773,613.3428578,1859,Total amount of donations,Average total amount of donations,ON,NA,
Immigration status (dcit2),Naturalized,2013,gs1datot,557.9671932,9.603617103,452.9424588,662.9919276,580,Total amount of donations,Average total amount of donations,ON,NA,
Immigration status (dcit2),Non-Canadian,2013,gs1datot,407.5313456,35.68463136,122.5015088,692.5611823,67,Total amount of donations,Average total amount of donations,ON,NA,...
Immigration status (dcit2),Unknown,2013,gs1datot,332.5045147,14.96276955,234.9926134,430.016416,135,Total amount of donations,Average total amount of donations,ON,NA,
Immigration status (dcit2),Native-born,2013,gs1datot,691.783604,9.467254273,563.4198536,820.1473543,1604,Total amount of donations,Average total amount of donations,PR,NA,
Immigration status (dcit2),Naturalized,2013,gs1datot,679.5132804,19.32478578,422.1416177,936.8849432,185,Total amount of donations,Average total amount of donations,PR,NA,*
Immigration status (dcit2),Non-Canadian,2013,gs1datot,629.9179647,39.95230407,136.6602169,1123.175713,33,Total amount of donations,Average total amount of donations,PR,NA,...
Immigration status (dcit2),Unknown,2013,gs1datot,771.3971361,24.91653102,394.6814614,1148.112811,80,Total amount of donations,Average total amount of donations,PR,NA,*
Immigration status (dcit2),Native-born,2013,gs1datot,209.1269244,6.008528653,184.4990927,233.7547562,1820,Total amount of donations,Average total amount of donations,QC,NA,
Immigration status (dcit2),Naturalized,2013,gs1datot,743.4824467,29.04928477,320.1766123,1166.788281,210,Total amount of donations,Average total amount of donations,QC,NA,*
Immigration status (dcit2),Non-Canadian,2013,gs1datot,228.0334042,39.22101338,52.74008184,403.3267265,25,Total amount of donations,Average total amount of donations,QC,NA,...
Immigration status (dcit2),Unknown,2013,gs1datot,168.688956,22.17146598,95.3847066,241.9932053,125,Total amount of donations,Average total amount of donations,QC,NA,*
Age group,15 to 24 years,2013,gs1datot,135.8419114,23.18886119,74.10266905,197.5811537,40,Total amount of donations,Average total amount of donations,10,NL,*
Age group,25 to 34 years,2013,gs1datot,119.4924645,16.25928085,81.41307803,157.5718509,82,Total amount of donations,Average total amount of donations,10,NL,
Age group,35 to 44 years,2013,gs1datot,396.199013,28.84024048,172.244222,620.153804,103,Total amount of donations,Average total amount of donations,10,NL,*
Age group,45 to 54 years,2013,gs1datot,440.0220743,19.28699623,273.6857307,606.3584179,145,Total amount of donations,Average total amount of donations,10,NL,*
Age group,55 to 64 years,2013,gs1datot,291.7493583,10.57053322,231.3051218,352.1935947,181,Total amount of donations,Average total amount of donations,10,NL,
Age group,65 to 74 years,2013,gs1datot,531.3778109,17.58051918,348.2799786,714.4756432,139,Total amount of donations,Average total amount of donations,10,NL,*
Age group,75 years and over,2013,gs1datot,527.8911475,16.64390537,355.6853739,700.0969211,64,Total amount of donations,Average total amount of donations,10,NL,*
Age group,15 to 24 years,2013,gs1datot,93.51779529,21.18769786,54.68254381,132.3530468,32,Total amount of donations,Average total amount of donations,11,PE,*
Age group,25 to 34 years,2013,gs1datot,164.3752435,23.41838365,88.9283406,239.8221464,73,Total amount of donations,Average total amount of donations,11,PE,*
Age group,35 to 44 years,2013,gs1datot,385.3342155,18.73690712,243.8253763,526.8430547,78,Total amount of donations,Average total amount of donations,11,PE,*
Age group,45 to 54 years,2013,gs1datot,599.1510191,21.99732191,340.8332962,857.468742,144,Total amount of donations,Average total amount of donations,11,PE,*
Age group,55 to 64 years,2013,gs1datot,649.1871128,13.47296235,477.7593817,820.614844,191,Total amount of donations,Average total amount of donations,11,PE,
Age group,65 to 74 years,2013,gs1datot,717.0024111,11.34912872,557.5132298,876.4915925,145,Total amount of donations,Average total amount of donations,11,PE,
Age group,75 years and over,2013,gs1datot,796.0359396,13.82422398,580.3501521,1011.721727,119,Total amount of donations,Average total amount of donations,11,PE,
Age group,15 to 24 years,2013,gs1datot,174.1287162,33.27396274,60.56933561,287.6880969,44,Total amount of donations,Average total amount of donations,12,NS,*
Age group,25 to 34 years,2013,gs1datot,235.3143682,23.97739925,124.7287598,345.8999766,93,Total amount of donations,Average total amount of donations,12,NS,*
Age group,35 to 44 years,2013,gs1datot,227.5106272,12.59317652,171.3560619,283.6651926,134,Total amount of donations,Average total amount of donations,12,NS,
Age group,45 to 54 years,2013,gs1datot,335.929954,14.0932665,243.1383919,428.7215161,176,Total amount of donations,Average total amount of donations,12,NS,
Age group,55 to 64 years,2013,gs1datot,595.7856826,14.93682963,421.3655626,770.2058026,230,Total amount of donations,Average total amount of donations,12,NS,
Age group,65 to 74 years,2013,gs1datot,674.8633431,20.53750851,403.2121065,946.5145798,177,Total amount of donations,Average total amount of donations,12,NS,*
Age group,75 years and over,2013,gs1datot,555.787908,13.02233085,413.9324958,697.6433201,118,Total amount of donations,Average total amount of donations,12,NS,
Age group,15 to 24 years,2013,gs1datot,77.79671183,24.63514625,40.23334795,115.3600757,46,Total amount of donations,Average total amount of donations,13,NB,*
Age group,25 to 34 years,2013,gs1datot,229.1639127,21.0621758,134.562515,323.7653104,103,Total amount of donations,Average total amount of donations,13,NB,*
Age group,35 to 44 years,2013,gs1datot,270.6838727,17.50431433,177.8181216,363.5496238,143,Total amount of donations,Average total amount of donations,13,NB,*
