,Unnamed: 0,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Marker
18,19,Crédit d'impôt,Ne signalent aucune motivation,2018,gs1datot,471.741018428637,4.47397452769283,430.374855473252,513.107181384023,5736,Total donation amount,Average Amount Donated by Donors Reporting Motivations,CA (without QC),
19,20,Crédit d'impôt,Signalent une motivation,2018,gs1datot,1201.59878936838,4.610243287234231,1093.0233945517698,1310.174184185,3087,Total donation amount,Average Amount Donated by Donors Reporting Motivations,CA (without QC),
20,21,Raisons religieuses,Ne signalent aucune motivation,2018,gs1datot,402.102879645875,4.19252623074771,369.06128014483596,435.14447914691397,5955,Total donation amount,Average Amount Donated by Donors Reporting Motivations,CA (without QC),
21,22,Raisons religieuses,Signalent une motivation,2018,gs1datot,1325.2164108531301,4.499102797924429,1208.35777490372,1442.0750468025399,2858,Total donation amount,Average Amount Donated by Donors Reporting Motivations,CA (without QC),
22,23,Croyances spirituelles,Ne signalent aucune motivation,2018,gs1datot,440.92053895605005,4.45650581981021,402.40793366775705,479.433144244344,5795,Total donation amount,Average Amount Donated by Donors Reporting Motivations,CA (without QC),
23,24,Croyances spirituelles,Signalent une motivation,2018,gs1datot,1219.3845267147599,4.9032420675457695,1102.19950490172,1336.5695485278,2962,Total donation amount,Average Amount Donated by Donors Reporting Motivations,CA (without QC),
24,25,Croyance personnelle en la cause,Ne signalent aucune motivation,2018,gs1datot,347.00622697791397,9.19011473216039,284.502445562128,409.51000839370005,1152,Total donation amount,Average Amount Donated by Donors Reporting Motivations,CA (without QC),
25,26,Croyance personnelle en la cause,Signalent une motivation,2018,gs1datot,764.17582681663,3.3241167326305097,714.388632493999,813.9630211392611,7767,Total donation amount,Average Amount Donated by Donors Reporting Motivations,CA (without QC),
26,27,Compassion envers les personnes dans le besoin,Ne signalent aucune motivation,2018,gs1datot,365.51456133788696,12.642764908209902,274.942378130951,456.086744544822,1230,Total donation amount,Average Amount Donated by Donors Reporting Motivations,CA (without QC),
27,28,Compassion envers les personnes dans le besoin,Signalent une motivation,2018,gs1datot,764.229980147895,3.3365434155632103,714.2531229397749,814.2068373560151,7660,Total donation amount,Average Amount Donated by Donors Reporting Motivations,CA (without QC),
28,29,Contribution à la communauté,Ne signalent aucune motivation,2018,gs1datot,404.07064070286003,8.06712917859579,340.181889600999,467.959391804722,2172,Total donation amount,Average Amount Donated by Donors Reporting Motivations,CA (without QC),
29,30,Contribution à la communauté,Signalent une motivation,2018,gs1datot,794.1899703190429,3.3537597322212798,741.9858916919411,846.3940489461451,6649,Total donation amount,Average Amount Donated by Donors Reporting Motivations,CA (without QC),
30,31,Sollicitation par une connaissance,Ne signalent aucune motivation,2018,gs1datot,652.336871382982,4.6690479835299294,592.640442122342,712.0333006436219,4131,Total donation amount,Average Amount Donated by Donors Reporting Motivations,CA (without QC),
31,32,Sollicitation par une connaissance,Signalent une motivation,2018,gs1datot,743.2906870020239,4.65335674586925,675.499516746523,811.081857257524,4677,Total donation amount,Average Amount Donated by Donors Reporting Motivations,CA (without QC),
32,33,Touché.e personnellement par la cause,Ne signalent aucune motivation,2018,gs1datot,571.2137918374599,15.532578088280301,397.31749987571504,745.110083799205,246,Total donation amount,Average Amount Donated by Donors Reporting Motivations,AB,
33,34,Touché.e personnellement par la cause,Signalent une motivation,2018,gs1datot,1178.54076654105,12.1089904105981,898.8355050106401,1458.24602807146,623,Total donation amount,Average Amount Donated by Donors Reporting Motivations,AB,
34,35,Touché.e personnellement par la cause,Ne signalent aucune motivation,2018,gs1datot,359.17788950320704,10.344674429634802,286.353892432845,432.00188657356796,627,Total donation amount,Average Amount Donated by Donors Reporting Motivations,AT,
35,36,Touché.e personnellement par la cause,Signalent une motivation,2018,gs1datot,572.036213226571,6.228181996814571,502.207681728825,641.864744724318,2038,Total donation amount,Average Amount Donated by Donors Reporting Motivations,AT,
36,37,Touché.e personnellement par la cause,Ne signalent aucune motivation,2018,gs1datot,489.25778898797097,11.949105121595199,374.67451657852007,603.841061397422,392,Total donation amount,Average Amount Donated by Donors Reporting Motivations,BC,
37,38,Touché.e personnellement par la cause,Signalent une motivation,2018,gs1datot,796.119050054704,8.74852830150785,659.61010568553,932.627994423877,892,Total donation amount,Average Amount Donated by Donors Reporting Motivations,BC,
38,39,Touché.e personnellement par la cause,Ne signalent aucune motivation,2018,gs1datot,459.590618403174,8.19237086000106,385.79529335568003,533.385943450668,681,Total donation amount,Average Amount Donated by Donors Reporting Motivations,ON,
39,40,Touché.e personnellement par la cause,Signalent une motivation,2018,gs1datot,705.327013037653,5.34729107339498,631.405230116166,779.2487959591409,2125,Total donation amount,Average Amount Donated by Donors Reporting Motivations,ON,
40,41,Touché.e personnellement par la cause,Ne signalent aucune motivation,2018,gs1datot,483.239087656306,17.94787062578,313.249203836834,653.2289714757791,336,Total donation amount,Average Amount Donated by Donors Reporting Motivations,PR,*
41,42,Touché.e personnellement par la cause,Signalent une motivation,2018,gs1datot,918.6055216140801,7.4432900124274095,784.594016986116,1052.61702624204,980,Total donation amount,Average Amount Donated by Donors Reporting Motivations,PR,
42,43,Touché.e personnellement par la cause,Ne signalent aucune motivation,2018,gs1datot,263.720545536987,20.708641280328802,156.681146601953,370.759944472021,367,Total donation amount,Average Amount Donated by Donors Reporting Motivations,QC,*
43,44,Touché.e personnellement par la cause,Signalent une motivation,2018,gs1datot,281.363321307685,8.03241481194098,237.067607838439,325.65903477692996,904,Total donation amount,Average Amount Donated by Donors Reporting Motivations,QC,
44,45,Crédit d'impôt,Ne signalent aucune motivation,2018,gs1datot,691.727414451537,13.2774185748213,511.717375580528,871.737453322547,535,Total donation amount,Average Amount Donated by Donors Reporting Motivations,AB,
45,46,Crédit d'impôt,Signalent une motivation,2018,gs1datot,1640.18512518384,15.5328297548531,1140.85066094831,2139.5195894193803,323,Total donation amount,Average Amount Donated by Donors Reporting Motivations,AB,
46,47,Crédit d'impôt,Ne signalent aucune motivation,2018,gs1datot,379.25157165442704,6.80476880081573,328.670403568233,429.83273974062,1853,Total donation amount,Average Amount Donated by Donors Reporting Motivations,AT,
47,48,Crédit d'impôt,Signalent une motivation,2018,gs1datot,912.1448172925191,8.277354908380621,764.164667453289,1060.12496713175,784,Total donation amount,Average Amount Donated by Donors Reporting Motivations,AT,
48,49,Crédit d'impôt,Ne signalent aucune motivation,2018,gs1datot,436.741101102594,11.2694583682951,340.274894855002,533.207307350186,780,Total donation amount,Average Amount Donated by Donors Reporting Motivations,BC,
49,50,Crédit d'impôt,Signalent une motivation,2018,gs1datot,1234.29885842556,9.37425706468922,1007.5185836896401,1461.07913316148,483,Total donation amount,Average Amount Donated by Donors Reporting Motivations,BC,
50,51,Crédit d'impôt,Ne signalent aucune motivation,2018,gs1datot,432.052120102994,5.84230759480554,382.57907409899,481.525166106999,1757,Total donation amount,Average Amount Donated by Donors Reporting Motivations,ON,
51,52,Crédit d'impôt,Signalent une motivation,2018,gs1datot,1073.3184740726101,6.650875420873,933.406298862528,1213.23064928269,1001,Total donation amount,Average Amount Donated by Donors Reporting Motivations,ON,
52,53,Crédit d'impôt,Ne signalent aucune motivation,2018,gs1datot,487.844222472226,10.6217279961054,386.283815445629,589.404629498822,811,Total donation amount,Average Amount Donated by Donors Reporting Motivations,PR,
53,54,Crédit d'impôt,Signalent une motivation,2018,gs1datot,1388.1718656240698,8.79501154566349,1148.88010607074,1627.4636251774,496,Total donation amount,Average Amount Donated by Donors Reporting Motivations,PR,
54,55,Crédit d'impôt,Ne signalent aucune motivation,2018,gs1datot,242.973766559719,11.0402292795767,190.398005271287,295.549527848152,976,Total donation amount,Average Amount Donated by Donors Reporting Motivations,QC,
55,56,Crédit d'impôt,Signalent une motivation,2018,gs1datot,424.854976842968,10.7925754945093,334.985151781241,514.724801904694,270,Total donation amount,Average Amount Donated by Donors Reporting Motivations,QC,
56,57,Raisons religieuses,Ne signalent aucune motivation,2018,gs1datot,476.79912402937106,10.0939544936514,382.470199630263,571.128048428479,601,Total donation amount,Average Amount Donated by Donors Reporting Motivations,AB,
57,58,Raisons religieuses,Signalent une motivation,2018,gs1datot,2083.49428857878,13.994575633406901,1512.0154691247303,2654.97310803283,259,Total donation amount,Average Amount Donated by Donors Reporting Motivations,AB,
58,59,Raisons religieuses,Ne signalent aucune motivation,2018,gs1datot,299.066598814548,6.58935300606446,260.442462873674,337.690734755422,1755,Total donation amount,Average Amount Donated by Donors Reporting Motivations,AT,
59,60,Raisons religieuses,Signalent une motivation,2018,gs1datot,1061.04100590399,7.6270849167519605,902.427983406218,1219.65402840176,875,Total donation amount,Average Amount Donated by Donors Reporting Motivations,AT,
60,61,Raisons religieuses,Ne signalent aucune motivation,2018,gs1datot,404.246383198854,8.05871145041136,340.396539317667,468.096227080041,925,Total donation amount,Average Amount Donated by Donors Reporting Motivations,BC,
61,62,Raisons religieuses,Signalent une motivation,2018,gs1datot,1581.89123013113,11.169305379908302,1235.59251951632,1928.18994074594,328,Total donation amount,Average Amount Donated by Donors Reporting Motivations,BC,
62,63,Raisons religieuses,Ne signalent aucune motivation,2018,gs1datot,402.409502724916,6.64030730390628,350.036859004149,454.782146445682,1825,Total donation amount,Average Amount Donated by Donors Reporting Motivations,ON,
63,64,Raisons religieuses,Signalent une motivation,2018,gs1datot,1067.92466095331,6.18461946895427,938.47476973879,1197.37455216784,942,Total donation amount,Average Amount Donated by Donors Reporting Motivations,ON,
64,65,Raisons religieuses,Ne signalent aucune motivation,2018,gs1datot,375.669407082335,8.26653675538215,314.80302029126,436.53579387341006,849,Total donation amount,Average Amount Donated by Donors Reporting Motivations,PR,
65,66,Raisons religieuses,Signalent une motivation,2018,gs1datot,1534.3913162194401,8.696864314231451,1272.8460178549099,1795.9366145839701,454,Total donation amount,Average Amount Donated by Donors Reporting Motivations,PR,
66,67,Raisons religieuses,Ne signalent aucune motivation,2018,gs1datot,237.072280170974,11.358176724075301,184.296156413049,289.848403928899,954,Total donation amount,Average Amount Donated by Donors Reporting Motivations,QC,
67,68,Raisons religieuses,Signalent une motivation,2018,gs1datot,449.468074089025,12.8694891358302,336.095437246845,562.840710931206,286,Total donation amount,Average Amount Donated by Donors Reporting Motivations,QC,
68,69,Croyances spirituelles,Ne signalent aucune motivation,2018,gs1datot,580.286849338371,11.9953381901781,443.85891097933603,716.714787697407,573,Total donation amount,Average Amount Donated by Donors Reporting Motivations,AB,
69,70,Croyances spirituelles,Signalent une motivation,2018,gs1datot,1794.9033966270301,14.738654074542598,1276.4055032244698,2313.4012900295897,279,Total donation amount,Average Amount Donated by Donors Reporting Motivations,AB,
70,71,Croyances spirituelles,Ne signalent aucune motivation,2018,gs1datot,321.560458914696,6.808562936091111,278.649700827765,364.471217001627,1745,Total donation amount,Average Amount Donated by Donors Reporting Motivations,AT,
71,72,Croyances spirituelles,Signalent une motivation,2018,gs1datot,960.411619281034,8.033208826416871,809.1967308399189,1111.6265077221499,870,Total donation amount,Average Amount Donated by Donors Reporting Motivations,AT,
72,73,Croyances spirituelles,Ne signalent aucune motivation,2018,gs1datot,436.168333808618,9.19239851104493,357.58488823596605,514.751779381269,860,Total donation amount,Average Amount Donated by Donors Reporting Motivations,BC,
73,74,Croyances spirituelles,Signalent une motivation,2018,gs1datot,1308.9980085203,11.177186349935901,1022.2373503221601,1595.75866671845,390,Total donation amount,Average Amount Donated by Donors Reporting Motivations,BC,
74,75,Croyances spirituelles,Ne signalent aucune motivation,2018,gs1datot,432.66308837707,6.82767657634513,374.764113078237,490.56206367590204,1786,Total donation amount,Average Amount Donated by Donors Reporting Motivations,ON,
75,76,Croyances spirituelles,Signalent une motivation,2018,gs1datot,1006.9456314215499,6.4264296014087305,880.115083835027,1133.77617900807,956,Total donation amount,Average Amount Donated by Donors Reporting Motivations,ON,
76,77,Croyances spirituelles,Ne signalent aucune motivation,2018,gs1datot,385.989714711533,7.6967334599634505,327.761929612938,444.217499810128,831,Total donation amount,Average Amount Donated by Donors Reporting Motivations,PR,
77,78,Croyances spirituelles,Signalent une motivation,2018,gs1datot,1567.0554085416597,8.58812414063536,1303.2821544035,1830.82866267983,467,Total donation amount,Average Amount Donated by Donors Reporting Motivations,PR,
78,79,Croyances spirituelles,Ne signalent aucune motivation,2018,gs1datot,238.819241390598,10.880653480790501,187.88939281743302,289.749089963762,969,Total donation amount,Average Amount Donated by Donors Reporting Motivations,QC,
79,80,Croyances spirituelles,Signalent une motivation,2018,gs1datot,443.54250828574203,12.41016567256,335.65754492497,551.427471646513,256,Total donation amount,Average Amount Donated by Donors Reporting Motivations,QC,
80,81,Croyance personnelle en la cause,Ne signalent aucune motivation,2018,gs1datot,546.10057077097,29.124243819246896,234.372881955573,857.828259586366,100,Total donation amount,Average Amount Donated by Donors Reporting Motivations,AB,*
81,82,Croyance personnelle en la cause,Signalent une motivation,2018,gs1datot,1050.89952921184,10.810660419339499,828.2296291736951,1273.56942924999,764,Total donation amount,Average Amount Donated by Donors Reporting Motivations,AB,
82,83,Croyance personnelle en la cause,Ne signalent aucune motivation,2018,gs1datot,276.234935315341,14.763295758473802,196.30489831740502,356.16497231327696,361,Total donation amount,Average Amount Donated by Donors Reporting Motivations,AT,
83,84,Croyance personnelle en la cause,Signalent une motivation,2018,gs1datot,555.3292259998291,5.640462878220591,493.937001981999,616.72145001766,2292,Total donation amount,Average Amount Donated by Donors Reporting Motivations,AT,
84,85,Croyance personnelle en la cause,Ne signalent aucune motivation,2018,gs1datot,269.815570335997,18.9912557635425,169.38434031468202,370.246800357312,163,Total donation amount,Average Amount Donated by Donors Reporting Motivations,BC,*
85,86,Croyance personnelle en la cause,Signalent une motivation,2018,gs1datot,776.744203295916,7.6621015705597495,660.0970843455481,893.3913222462829,1120,Total donation amount,Average Amount Donated by Donors Reporting Motivations,BC,
86,87,Croyance personnelle en la cause,Ne signalent aucune motivation,2018,gs1datot,335.384558925704,12.5521487126338,252.874056656098,417.89506119531,366,Total donation amount,Average Amount Donated by Donors Reporting Motivations,ON,
87,88,Croyance personnelle en la cause,Signalent une motivation,2018,gs1datot,690.2363294320011,4.678369661254719,626.9455506631581,753.5271082008439,2441,Total donation amount,Average Amount Donated by Donors Reporting Motivations,ON,
88,89,Croyance personnelle en la cause,Ne signalent aucune motivation,2018,gs1datot,385.45344517851197,38.8532610623935,91.9268215729862,678.980068784037,162,Total donation amount,Average Amount Donated by Donors Reporting Motivations,PR,...
89,90,Croyance personnelle en la cause,Signalent une motivation,2018,gs1datot,881.864643468904,7.0132944055440305,760.645254083004,1003.0840328548,1150,Total donation amount,Average Amount Donated by Donors Reporting Motivations,PR,
90,91,Croyance personnelle en la cause,Ne signalent aucune motivation,2018,gs1datot,210.394543712429,20.456431734579603,126.03923002228301,294.74985740257597,193,Total donation amount,Average Amount Donated by Donors Reporting Motivations,QC,*
91,92,Croyance personnelle en la cause,Signalent une motivation,2018,gs1datot,299.42924104486303,9.60268324428334,243.073923151815,355.784558937911,1069,Total donation amount,Average Amount Donated by Donors Reporting Motivations,QC,
92,93,Compassion envers les personnes dans le besoin,Ne signalent aucune motivation,2018,gs1datot,318.616462685303,29.6275840245646,133.59907649722402,503.633848873382,118,Total donation amount,Average Amount Donated by Donors Reporting Motivations,AB,*
93,94,Compassion envers les personnes dans le besoin,Signalent une motivation,2018,gs1datot,1105.9197148066498,10.6395319173602,875.301177721284,1336.53825189202,746,Total donation amount,Average Amount Donated by Donors Reporting Motivations,AB,
94,95,Compassion envers les personnes dans le besoin,Ne signalent aucune motivation,2018,gs1datot,406.062545244571,15.5285401652724,282.47586876899896,529.6492217201439,338,Total donation amount,Average Amount Donated by Donors Reporting Motivations,AT,
95,96,Compassion envers les personnes dans le besoin,Signalent une motivation,2018,gs1datot,532.135552924995,5.6456199626964105,473.25362694518896,591.017478904801,2315,Total donation amount,Average Amount Donated by Donors Reporting Motivations,AT,
96,97,Compassion envers les personnes dans le besoin,Ne signalent aucune motivation,2018,gs1datot,304.066349964807,15.310867640432901,212.819841762492,395.312858167123,184,Total donation amount,Average Amount Donated by Donors Reporting Motivations,BC,
97,98,Compassion envers les personnes dans le besoin,Signalent une motivation,2018,gs1datot,759.823138144802,7.80901916434444,643.529195545767,876.1170807438369,1092,Total donation amount,Average Amount Donated by Donors Reporting Motivations,BC,
98,99,Compassion envers les personnes dans le besoin,Ne signalent aucune motivation,2018,gs1datot,410.19762684314,19.6117707661307,252.52436838091802,567.870885305362,406,Total donation amount,Average Amount Donated by Donors Reporting Motivations,ON,*
99,100,Compassion envers les personnes dans le besoin,Signalent une motivation,2018,gs1datot,681.049930344215,4.68207158128334,618.552078101746,743.547782586684,2387,Total donation amount,Average Amount Donated by Donors Reporting Motivations,ON,
100,101,Compassion envers les personnes dans le besoin,Ne signalent aucune motivation,2018,gs1datot,243.50461256798198,13.6576405477147,178.322120318368,308.687104817597,184,Total donation amount,Average Amount Donated by Donors Reporting Motivations,PR,
101,102,Compassion envers les personnes dans le besoin,Signalent une motivation,2018,gs1datot,923.720203434115,7.24658079453667,792.5238777613549,1054.91652910688,1120,Total donation amount,Average Amount Donated by Donors Reporting Motivations,PR,
102,103,Compassion envers les personnes dans le besoin,Ne signalent aucune motivation,2018,gs1datot,181.44798103168998,12.8044446793978,135.911341341455,226.98462072192402,203,Total donation amount,Average Amount Donated by Donors Reporting Motivations,QC,
103,104,Compassion envers les personnes dans le besoin,Signalent une motivation,2018,gs1datot,305.482197988684,9.60196937609073,247.991932488662,362.97246348870596,1052,Total donation amount,Average Amount Donated by Donors Reporting Motivations,QC,
104,105,Contribution à la communauté,Ne signalent aucune motivation,2018,gs1datot,469.91241193291296,16.957288481070098,313.73385133570497,626.090972530122,208,Total donation amount,Average Amount Donated by Donors Reporting Motivations,AB,*
105,106,Contribution à la communauté,Signalent une motivation,2018,gs1datot,1078.02770536931,9.77902946138575,871.4070341988651,1284.64837653976,652,Total donation amount,Average Amount Donated by Donors Reporting Motivations,AB,
106,107,Contribution à la communauté,Ne signalent aucune motivation,2018,gs1datot,372.401260718386,11.5002627286806,288.461641317368,456.34088011940497,640,Total donation amount,Average Amount Donated by Donors Reporting Motivations,AT,
107,108,Contribution à la communauté,Signalent une motivation,2018,gs1datot,562.348651132701,6.01375076430614,496.066106353503,628.6311959119,1987,Total donation amount,Average Amount Donated by Donors Reporting Motivations,AT,
108,109,Contribution à la communauté,Ne signalent aucune motivation,2018,gs1datot,323.573619317998,16.5988890726001,218.304686462855,428.84255217313995,300,Total donation amount,Average Amount Donated by Donors Reporting Motivations,BC,*
109,110,Contribution à la communauté,Signalent une motivation,2018,gs1datot,815.032824842544,8.087523508476469,685.839895067125,944.2257546179629,963,Total donation amount,Average Amount Donated by Donors Reporting Motivations,BC,
110,111,Contribution à la communauté,Ne signalent aucune motivation,2018,gs1datot,403.238037229119,13.0020483306806,300.478684694127,505.99738976411203,721,Total donation amount,Average Amount Donated by Donors Reporting Motivations,ON,
111,112,Contribution à la communauté,Signalent une motivation,2018,gs1datot,727.5328248292931,4.957150231094849,656.846929312738,798.218720345847,2045,Total donation amount,Average Amount Donated by Donors Reporting Motivations,ON,
112,113,Contribution à la communauté,Ne signalent aucune motivation,2018,gs1datot,477.480579525573,14.692545807158599,339.981162536576,614.979996514571,303,Total donation amount,Average Amount Donated by Donors Reporting Motivations,PR,
113,114,Contribution à la communauté,Signalent une motivation,2018,gs1datot,881.842318989222,7.71846977280709,748.437894015273,1015.2467439631698,1002,Total donation amount,Average Amount Donated by Donors Reporting Motivations,PR,
114,115,Contribution à la communauté,Ne signalent aucune motivation,2018,gs1datot,174.19588014823898,11.418197795823698,135.212137407719,213.179622888759,347,Total donation amount,Average Amount Donated by Donors Reporting Motivations,QC,
115,116,Contribution à la communauté,Signalent une motivation,2018,gs1datot,329.531583566151,10.228276694972301,263.470209239352,395.59295789295,901,Total donation amount,Average Amount Donated by Donors Reporting Motivations,QC,
116,117,Sollicitation par une connaissance,Ne signalent aucune motivation,2018,gs1datot,944.006228927605,13.846307704939198,687.8193223748599,1200.19313548035,410,Total donation amount,Average Amount Donated by Donors Reporting Motivations,AB,
117,118,Sollicitation par une connaissance,Signalent une motivation,2018,gs1datot,1030.15890629541,15.091051820907301,725.4593491261659,1334.85846346466,450,Total donation amount,Average Amount Donated by Donors Reporting Motivations,AB,
118,119,Sollicitation par une connaissance,Ne signalent aucune motivation,2018,gs1datot,457.176498210987,6.97047656282001,394.717579838663,519.63541658331,1177,Total donation amount,Average Amount Donated by Donors Reporting Motivations,AT,
119,120,Sollicitation par une connaissance,Signalent une motivation,2018,gs1datot,559.1397478714911,7.80740989573604,473.578829369965,644.7006663730169,1456,Total donation amount,Average Amount Donated by Donors Reporting Motivations,AT,
120,121,Sollicitation par une connaissance,Ne signalent aucune motivation,2018,gs1datot,676.370103803664,11.7585527341897,520.491550906552,832.248656700775,667,Total donation amount,Average Amount Donated by Donors Reporting Motivations,BC,
121,122,Sollicitation par une connaissance,Signalent une motivation,2018,gs1datot,719.5200605992401,9.46549282428897,586.034518849999,853.0056023484821,587,Total donation amount,Average Amount Donated by Donors Reporting Motivations,BC,
122,123,Sollicitation par une connaissance,Ne signalent aucune motivation,2018,gs1datot,579.94737471015,6.144509461430111,510.104212349885,649.790537070415,1255,Total donation amount,Average Amount Donated by Donors Reporting Motivations,ON,
123,124,Sollicitation par une connaissance,Signalent une motivation,2018,gs1datot,675.87355571643,6.55759869982409,589.005843976203,762.7412674566569,1506,Total donation amount,Average Amount Donated by Donors Reporting Motivations,ON,
124,125,Sollicitation par une connaissance,Ne signalent aucune motivation,2018,gs1datot,713.7008122375901,9.27031795907848,584.025019345438,843.376605129742,622,Total donation amount,Average Amount Donated by Donors Reporting Motivations,PR,
125,126,Sollicitation par une connaissance,Signalent une motivation,2018,gs1datot,895.393004240951,9.453978091871619,729.481546383046,1061.30446209886,678,Total donation amount,Average Amount Donated by Donors Reporting Motivations,PR,
126,127,Sollicitation par une connaissance,Ne signalent aucune motivation,2018,gs1datot,266.516874724786,11.4366776337327,206.775847928869,326.25790152070203,750,Total donation amount,Average Amount Donated by Donors Reporting Motivations,QC,
127,128,Sollicitation par une connaissance,Signalent une motivation,2018,gs1datot,312.893981213686,12.974113299482601,233.328812794539,392.459149632834,498,Total donation amount,Average Amount Donated by Donors Reporting Motivations,QC,
