,Unnamed: 0,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Marker
120,121,Coût financier du bénévolat,Do not report barrier,2018,vd1dhrs,69.20097765796929,6.828748158967331,59.939049295104,78.46290602083451,545,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,AB,
121,122,Coût financier du bénévolat,Report barrier,2018,vd1dhrs,84.5796965213032,18.3990859816931,54.0789504613894,115.080442581217,62,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,AB,*
122,123,Coût financier du bénévolat,Do not report barrier,2018,vd1dhrs,72.3140177867946,4.497635222686481,65.9393902837828,78.6886452898064,1520,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,AT,
123,124,Coût financier du bénévolat,Report barrier,2018,vd1dhrs,88.9484437448441,10.4058425764703,70.80734043859471,107.089547051093,162,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,AT,
124,125,Coût financier du bénévolat,Do not report barrier,2018,vd1dhrs,75.2751336084386,5.34249897943102,67.39299488744821,83.15727232942899,873,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,BC,
125,126,Coût financier du bénévolat,Report barrier,2018,vd1dhrs,88.99224820119171,13.154381236800099,66.0481657966524,111.93633060573099,100,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,BC,
126,127,Coût financier du bénévolat,Do not report barrier,2018,vd1dhrs,70.0860153689131,3.75024950414941,64.9344451620166,75.23758557580959,1757,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,ON,
127,128,Coût financier du bénévolat,Report barrier,2018,vd1dhrs,81.163083445388,8.80955428984726,67.1491333968471,95.1770334939289,213,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,ON,
128,129,Coût financier du bénévolat,Do not report barrier,2018,vd1dhrs,74.4333140626002,5.819511956263111,65.9434250709902,82.92320305421009,848,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,PR,
129,130,Coût financier du bénévolat,Report barrier,2018,vd1dhrs,82.1499773443131,15.392141751119,57.3669364626296,106.933018225997,80,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,PR,
130,131,Coût financier du bénévolat,Do not report barrier,2018,vd1dhrs,61.5546591737302,5.75336692311756,54.6135145361788,68.4958038112816,756,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,QC,
131,132,Coût financier du bénévolat,Report barrier,2018,vd1dhrs,76.88439850600079,13.116012014227099,57.1197944794895,96.6490025325121,69,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,QC,
132,133,Incapable de s'engager à long terme,Do not report barrier,2018,vd1dhrs,86.4527257273819,8.31594600500022,72.3618351525343,100.543616302229,335,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,AB,
133,134,Incapable de s'engager à long terme,Report barrier,2018,vd1dhrs,53.0251289180824,10.980581920824099,41.6133018867689,64.4369559493959,276,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,AB,
134,135,Incapable de s'engager à long terme,Do not report barrier,2018,vd1dhrs,84.69024504318759,5.58395142721055,75.42145355481341,93.9590365315618,949,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,AT,
135,136,Incapable de s'engager à long terme,Report barrier,2018,vd1dhrs,58.944922033126,6.514528235220849,51.4186924973104,66.47115156894161,742,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,AT,
136,137,Incapable de s'engager à long terme,Do not report barrier,2018,vd1dhrs,86.8775604716095,6.40675047000346,75.9683450475555,97.78677589566358,559,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,BC,
137,138,Incapable de s'engager à long terme,Report barrier,2018,vd1dhrs,61.1622476960721,7.070135754498541,52.6868657085415,69.6376296836028,425,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,BC,
138,139,Incapable de s'engager à long terme,Do not report barrier,2018,vd1dhrs,80.0927819169651,4.30662286917214,73.3322897821966,86.8532740517337,1148,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,ON,
139,140,Incapable de s'engager à long terme,Report barrier,2018,vd1dhrs,58.6676427285963,5.99741881380928,51.771422735044005,65.5638627221487,823,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,ON,
140,141,Incapable de s'engager à long terme,Do not report barrier,2018,vd1dhrs,87.53045113933901,6.6840100059016905,76.0635953891421,98.9973068895359,514,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,PR,
141,142,Incapable de s'engager à long terme,Report barrier,2018,vd1dhrs,60.8783928971867,9.609963907092881,49.4118360958403,72.3449496985331,418,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,PR,
142,143,Incapable de s'engager à long terme,Do not report barrier,2018,vd1dhrs,70.9062472033056,6.541930421310309,61.8146850474145,79.99780935919671,498,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,QC,
143,144,Incapable de s'engager à long terme,Report barrier,2018,vd1dhrs,51.605294299313,9.47303863500394,42.023835009415606,61.1867535892104,337,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,QC,
144,145,Préférence pour les dons d'argent,Do not report barrier,2018,vd1dhrs,151.54619122748002,7.463682850017309,129.377181510102,173.71520094485902,540,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,AB,
145,146,Préférence pour les dons d'argent,Report barrier,2018,vd1dhrs,112.99977355466801,28.0432450599835,50.8908601477809,175.108686961556,151,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,AB,*
146,147,Préférence pour les dons d'argent,Do not report barrier,2018,vd1dhrs,144.058950301874,6.144362438431151,126.71032119103201,161.40757941271602,1455,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,AT,
147,148,Préférence pour les dons d'argent,Report barrier,2018,vd1dhrs,135.11830261925502,20.9527671778035,79.6297164634543,190.606888775055,418,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,AT,*
148,149,Préférence pour les dons d'argent,Do not report barrier,2018,vd1dhrs,153.293588884829,7.6326417112351,130.36132348281998,176.225854286838,838,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,BC,
149,150,Préférence pour les dons d'argent,Report barrier,2018,vd1dhrs,98.8296831597085,15.8929306535269,68.0446601531664,129.61470616625098,241,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,BC,
150,151,Préférence pour les dons d'argent,Do not report barrier,2018,vd1dhrs,133.605487072185,5.603987886657491,118.93077551799601,148.280198626374,1703,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,ON,
151,152,Préférence pour les dons d'argent,Report barrier,2018,vd1dhrs,78.30843859666571,10.470641505183199,62.237917989103096,94.37895920422821,448,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,ON,
152,153,Préférence pour les dons d'argent,Do not report barrier,2018,vd1dhrs,134.374361598514,8.18918046576378,112.80660633516099,155.94211686186702,766,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,PR,
153,154,Préférence pour les dons d'argent,Report barrier,2018,vd1dhrs,96.9064640483841,15.778730490608599,66.9374195579894,126.87550853877899,249,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,PR,
154,155,Préférence pour les dons d'argent,Do not report barrier,2018,vd1dhrs,140.318499495944,8.94418897690151,115.72026204427401,164.916736947613,694,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,QC,
155,156,Préférence pour les dons d'argent,Report barrier,2018,vd1dhrs,78.1179943374186,15.239373873462998,54.7852243801419,101.45076429469499,229,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,QC,
156,157,Aucun intérêt pour en faire plus,Do not report barrier,2018,vd1dhrs,74.2280206859098,7.408627988793969,63.4496340294477,85.0064073423719,464,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,AB,
157,158,Aucun intérêt pour en faire plus,Report barrier,2018,vd1dhrs,59.2931248905291,11.404262317212698,46.039959167800895,72.54629061325721,143,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,AB,
158,159,Aucun intérêt pour en faire plus,Do not report barrier,2018,vd1dhrs,72.82941833351279,5.14694973317884,65.48250597415111,80.1763306928746,1289,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,AT,
159,160,Aucun intérêt pour en faire plus,Report barrier,2018,vd1dhrs,75.9367386756136,7.282847059883849,65.09743903553121,86.77603831569598,402,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,AT,
160,161,Aucun intérêt pour en faire plus,Do not report barrier,2018,vd1dhrs,80.1312880178565,5.65169835378791,71.25504489978641,89.0075311359267,738,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,BC,
161,162,Aucun intérêt pour en faire plus,Report barrier,2018,vd1dhrs,63.9471842321821,8.902503389446881,52.789304786900104,75.10506367746409,240,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,BC,
162,163,Aucun intérêt pour en faire plus,Do not report barrier,2018,vd1dhrs,71.47830927110951,4.11402472251145,65.7147699627355,77.2418485794835,1525,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,ON,
163,164,Aucun intérêt pour en faire plus,Report barrier,2018,vd1dhrs,71.885236427656,6.8174877710363795,62.27990921387429,81.4905636414378,442,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,ON,
164,165,Aucun intérêt pour en faire plus,Do not report barrier,2018,vd1dhrs,76.0045820734494,6.36710328275758,66.5197474918335,85.4894166550654,705,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,PR,
165,166,Aucun intérêt pour en faire plus,Report barrier,2018,vd1dhrs,72.2599301217882,10.8227314739879,56.9320353078979,87.5878249356785,221,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,PR,
166,167,Aucun intérêt pour en faire plus,Do not report barrier,2018,vd1dhrs,60.800323202905,6.393318723364559,53.18163264419729,68.4190137616127,587,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,QC,
167,168,Aucun intérêt pour en faire plus,Report barrier,2018,vd1dhrs,68.39561635515571,9.4596160373134,55.7147224944767,81.0765102158347,243,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,QC,
168,169,Utilisation des compétences impossible,Do not report barrier,2018,vd1dhrs,73.18819807554,7.17492971259807,62.8960317311064,83.4803644199736,490,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,AB,
169,170,Utilisation des compétences impossible,Report barrier,2018,vd1dhrs,66.0999718497005,13.414115941267099,48.721506541261704,83.4784371581393,116,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,AB,
170,171,Utilisation des compétences impossible,Do not report barrier,2018,vd1dhrs,75.1561668552831,4.68113765422757,68.2606928563362,82.05164085423,1361,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,AT,
171,172,Utilisation des compétences impossible,Report barrier,2018,vd1dhrs,67.3237556107769,9.840300174180891,54.3392693125045,80.3082419090494,314,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,AT,
172,173,Utilisation des compétences impossible,Do not report barrier,2018,vd1dhrs,82.9493740143121,5.45128695805664,74.0867923907553,91.8119556378689,774,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,BC,
173,174,Utilisation des compétences impossible,Report barrier,2018,vd1dhrs,53.17884043284221,10.5544229373898,42.1781119018605,64.1795689638239,196,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,BC,
174,175,Utilisation des compétences impossible,Do not report barrier,2018,vd1dhrs,73.13521504403991,3.70275167690558,67.82760238761479,78.442827700465,1625,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,ON,
175,176,Utilisation des compétences impossible,Report barrier,2018,vd1dhrs,63.1310404504056,9.35829883156891,51.5515900446119,74.7104908561993,337,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,ON,
176,177,Utilisation des compétences impossible,Do not report barrier,2018,vd1dhrs,78.5814185263664,5.97279580145157,69.3823125389345,87.7805245137982,758,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,PR,
177,178,Utilisation des compétences impossible,Report barrier,2018,vd1dhrs,57.1117995231643,12.7408275245886,42.8500904782973,71.37350856803121,165,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,PR,
178,179,Utilisation des compétences impossible,Do not report barrier,2018,vd1dhrs,69.3833554026707,5.604574833861131,61.761756985362,77.00495381997929,694,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,QC,
179,180,Utilisation des compétences impossible,Report barrier,2018,vd1dhrs,34.769546683190896,12.2162874376969,26.4445060439158,43.0945873224661,133,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,QC,
180,181,Aucune sollicitation pour une contribution importante,Do not report barrier,2018,vd1dhrs,71.6554917965922,7.22125081361444,61.513809498461505,81.7971740947229,503,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,AB,
181,182,Aucune sollicitation pour une contribution importante,Report barrier,2018,vd1dhrs,72.01861060572041,15.103605184263301,50.699285414565495,93.3379357968754,101,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,AB,
182,183,Aucune sollicitation pour une contribution importante,Do not report barrier,2018,vd1dhrs,73.5895842725968,4.60096009286874,66.9534845011433,80.2256840440503,1403,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,AT,
183,184,Aucune sollicitation pour une contribution importante,Report barrier,2018,vd1dhrs,74.4532576933764,10.174910527842,59.605447913864005,89.30106747288879,275,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,AT,
184,185,Aucune sollicitation pour une contribution importante,Do not report barrier,2018,vd1dhrs,80.3061426330254,5.30764422243703,71.95206203817891,88.66022322787201,787,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,BC,
185,186,Aucune sollicitation pour une contribution importante,Report barrier,2018,vd1dhrs,63.8709593287846,12.560441775527899,48.147197932291604,79.5947207252777,188,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,BC,
186,187,Aucune sollicitation pour une contribution importante,Do not report barrier,2018,vd1dhrs,73.7890753595648,3.76851951492847,68.3388943283319,79.23925639079759,1634,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,ON,
187,188,Aucune sollicitation pour une contribution importante,Report barrier,2018,vd1dhrs,59.512300281852895,8.79779381901008,49.2503806780335,69.7742198856724,325,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,ON,
188,189,Aucune sollicitation pour une contribution importante,Do not report barrier,2018,vd1dhrs,77.7396421563924,6.01084705881868,68.581100901406,86.8981834113789,756,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,PR,
189,190,Aucune sollicitation pour une contribution importante,Report barrier,2018,vd1dhrs,59.7263390386751,13.9516015276541,43.3943887213353,76.058289356015,169,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,PR,
190,191,Aucune sollicitation pour une contribution importante,Do not report barrier,2018,vd1dhrs,66.6558315126632,5.5743304633756505,59.3733573419056,73.93830568342071,730,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,QC,
191,192,Aucune sollicitation pour une contribution importante,Report barrier,2018,vd1dhrs,42.367742247739,17.292729905209402,28.007989218099198,56.7274952773787,97,Total hours volunteered,Average Hours Volunteered by Volunteers Reporting Barriers,QC,*
